time collected,id,sponsored,username,time,likes,comments,description
11-03-24 01:31:21,Sponsored,footlocker,no time,516,no comments,Endless summer nights. From dusk till dawn in the New Balance 9060 exclusives.,
11-03-24 01:31:27,/p/DB1NR5eJLT-/,not sponsored,michaeleckert_fit,2024-11-01T14:06:17.000Z,"2,722",32,Here are 5 tips to improve your Pull Ups.
11-03-24 01:31:40,/p/DB1vsOGPf5P/,not sponsored,alexrioscooks,2024-11-01T19:04:29.000Z,"19,039",106,Authentic Carne Asada Loaded Esquite Bowls 🌽🥩recipe ⬇️
11-03-24 01:31:47,/p/DB1b5K5uBdi/,not sponsored,mattslyon,2024-11-01T16:12:11.000Z,"16,078",206,The deli meat fabric saves lives in the backcountry #backpacking #hiking #camping #outdoors #ultralight #comedy #reels
11-03-24 01:31:47,/p/DBzuv6AS3WX/,not sponsored,coldfear,2024-11-01T00:18:28.000Z,"2,384",24,Everyone has that one partner or you’re that partner! ___________________________________________ #liveclimbrepeat
11-03-24 01:31:54,/p/C_3iWL1NiVw/,not sponsored,angus.kille,2024-09-13T19:00:43.000Z,"13,775",94,Testing the falls on a new route in Llanberis Pass. 
11-03-24 01:32:01,Sponsored,reynoldsbrands,no time,3,no comments,"Check out this adorable, new Reynolds Wrap Fun Foil with Holiday Pattern",
11-03-24 01:32:09,/p/DA7Dl5osDk3/,not sponsored,littlemillbreadco,2024-10-10T00:03:39.000Z,"701,729","28,238",POV: you get a sourdough slicer🙌🏼🍞 W
11-03-24 01:32:12,/p/C_VF40PtF8f/,not sponsored,sashavoityk,2024-08-31T09:40:13.000Z,"8,228",60,why so many people make this mistake?🤔
11-03-24 01:32:17,/p/DB4RlD9uY0L/,not sponsored,busezeynep,2024-11-02T18:37:44.000Z,"138,930",879,
11-03-24 01:32:22,/p/DB81zNtqn3I/,not sponsored,olliekendal,2024-10-31T13:10:00.000Z,"23,939",111,Two brits learn Southern etiquette
11-03-24 01:32:28,/p/DBZWJHGMcb7/liked_by/,Sponsored,shopwithgoogle,no time,33,no comments,Must-get gifts to check off your list: Shop top-rated lip masks & more beauty favorites with Google.
11-03-24 01:32:31,/p/C_TYHFkP96U/,not sponsored,evanwisheropp,2024-08-30T17:52:53.000Z,"14,307",124,A couple weeks ago I posted a video of my new route “Crabwalk” where I was full body bridging on my tippy toes with my
11-03-24 01:32:38,/p/DB28nMOSFS0/,not sponsored,victorvxb,2024-11-02T06:14:43.000Z,349,7,“Frameworking” 🧠🧮
11-03-24 01:32:43,/p/DB2CIdSNx9m/,not sponsored,solennepiret,2024-11-01T21:43:43.000Z,629,3,Summit meeting with @thenorthface athletes last week. I really have to say thank you for these moments. I am very proud
11-03-24 01:32:43,/p/DB34TMHoXUF/,not sponsored,lolesports,2024-11-02T14:56:47.000Z,"66,490",279,CLEAN engage by Zeus
11-03-24 01:32:50,/p/DBMUIVOs6Fj/liked_by/,Sponsored,newbalance,no time,3,no comments,Celebrate in style
11-03-24 01:32:54,/p/DB3xmSwsUy-/,not sponsored,manu_cornu,2024-11-02T13:57:43.000Z,"1,313",6,Fin d’une semaine d’ouverture à @blockoutvitrolles ❤️‍🔥
11-03-24 01:32:59,/p/DBtS8ZgCOHz/,not sponsored,newsflare,2024-10-29T12:17:56.000Z,"4,902,241","17,921",The difficult job of administering medicine to a Hedgehog #nurselife #animals #hedgehogs #medicine #veterinarycare 
11-03-24 01:33:07,/p/DBmTmYiyL4J/,not sponsored,theloverspassport,2024-10-26T19:13:22.000Z,"309,904","2,756",The USA is the most diverse country we have ever been to 🤯😍 
11-03-24 01:33:12,/p/DBwspebSoyH/,not sponsored,thenuggetclimbing,2024-10-30T20:00:44.000Z,870,9,Focus on skill development needed to break your plateau rather than getting stuck on the grade. 
11-03-24 01:33:18,/p/C-8abglgMtF/comments/,Sponsored,disneystudios,no time,"90,900",131,"Experience the epic story of how an orphan became a King. Mufasa: The Lion King, only in theaters December 20."
11-03-24 01:33:22,/p/DAMkHFHyZRV/,not sponsored,evanwisheropp,2024-09-21T22:43:12.000Z,"22,746",167,"Oh it’s nice to be back on this beautiful red sandstone! The goals are mega, but so are the fun little side quests"
11-03-24 01:33:27,/p/DCHbytfNL26/,not sponsored,ft360_ir,2024-10-29T15:52:42.000Z,"129,996","1,574",رفتار زشت در جواب حرکت دوستانه! 🤯
11-03-24 01:33:34,/p/DBvNCbZP6AR/,not sponsored,tiatavee,2024-10-30T06:05:08.000Z,"1,961,210","9,557",bruhhhh 😭 #thailand
11-03-24 01:33:34,/p/DA6NmNqRYZn/,not sponsored,saltnpepperhere,2024-10-09T16:15:46.000Z,"1,383,540","62,218",Another holiday side dish as promised!
11-03-24 01:33:40,/p/C5j1RlstsKf/liked_by/,Sponsored,canva,no time,808,7,Try Content Planner free
11-03-24 01:33:43,/p/DBpYYm4S4yS/,not sponsored,pubity,2024-10-27T23:48:21.000Z,"2,895,999","6,510",They are definitely siblings💀😂
11-03-24 01:33:49,/p/DB0IlJ-RYtg/,not sponsored,nathanielsantacruz,2024-11-01T04:03:00.000Z,"98,647",952,November Chalkboard 🍁Prints & postcards available at www.wondergarten.net
11-03-24 01:33:56,/p/DBrDCB8I5Zq/,not sponsored,recipebyrosie,2024-10-28T15:22:39.000Z,"284,975","1,556",Tres leches cinnamon rolls 🤎
11-03-24 01:34:04,/p/DBtd9TzxiA7/,not sponsored,thebkydpalate,2024-10-29T13:59:07.000Z,"70,673",459,"BEEF BARBACOA GRILLED CHEESE 🥩🔥 When life knocks you down, this is the sandwich that’ll pick you up. Absolutely"
11-03-24 01:34:10,Sponsored,bostonboulderingproject,no time,no likes,no comments,Elevate Your Climbing Experience at Bouldering Project! Become a member and gain access to top-notch climbing,
11-03-24 01:34:15,/p/DAYAaOPoORE/,not sponsored,marco_gaiani,2024-09-26T09:22:43.000Z,"149,209",591,"Ready, 2025, let’s go…"
11-03-24 01:34:27,/p/DBoopLduotR/,not sponsored,fireworksfails,2024-10-27T16:53:18.000Z,"1,232,585","3,434",Follow (us) @fireworksfails for more 🧨 Ground-Based Fireworks 🎇  
11-03-24 01:34:27,/p/DB0ge03NoMF/,not sponsored,yogiflightschool,2024-11-01T08:30:28.000Z,"2,025",84,I used to think Savasana was a HUGE waste of time until I understood what it was for…
11-03-24 01:34:35,/p/DBJRi2avWp5/,not sponsored,donaldo_cooks,2024-10-15T12:35:46.000Z,"379,815",994,Garlic butter chicken crispy soy honey
11-03-24 01:34:38,Sponsored,boostmobile,no time,349,no comments,Get the newest iPhone on our new network.,
11-03-24 01:34:42,/p/DA_WK1ntiNU/,not sponsored,artworld.us,2024-10-11T16:00:00.000Z,"43,876",250,"Konel Bread, a Tokyo-based baker, creates whimsical and artistic loaves of bread that reveal stunning illustrations once"
11-03-24 01:34:49,/p/DBe8JpqO2S3/,not sponsored,shawninboston,2024-10-23T22:29:11.000Z,"104,950",389,Only in Massachusetts is it absolutely essential to have a @dunkin directly across from a Dunkin Donuts. Gotta cover it
11-03-24 01:34:53,/p/DB1dToHsOak/,not sponsored,felixschreiner_,2024-11-01T16:21:55.000Z,"12,890",74,"The Dolomites are always worth a visit, especially in autumn 🍂📸."
11-03-24 01:35:00,/p/DB4KpclyGGa/,not sponsored,redbullusa,2024-11-02T17:40:01.000Z,"57,471",115,"first flights soared, the rest tried 😅"
11-03-24 01:35:05,/p/DB083VdOjYO/,not sponsored,sashavoityk,2024-11-01T11:39:04.000Z,603,no comments,6 key tips for slopers🙌
11-03-24 01:35:13,Sponsored,verizon,no time,"902,246",51,"Ahorra en el iPhone 16 Pro, iPad y Apple One al cámbiarte a Verizon",
11-03-24 01:35:16,/p/DAvcQbFukDQ/,not sponsored,sashavoityk,2024-10-05T12:40:22.000Z,"2,776",18,You didn’t know this🧗
11-03-24 01:35:22,/p/DBTZByCNzT3/,not sponsored,v2.in.your.jim,2024-10-19T10:51:28.000Z,"8,255",90,Unfathomably cooked
11-03-24 01:35:27,/p/DBmtCFQy6Xq/,not sponsored,noah._.richer,2024-10-26T23:07:28.000Z,"2,164",35,"I really like to spin, maybe I’m a washing machine…"
11-03-24 01:35:32,/p/C-TUO4HtIkz/,not sponsored,venusclimbs,2024-08-05T20:36:25.000Z,"7,090",46,What song shall turn I into a climbing song next? (v5 climb for my route NERDZ) #bouldering #boulder #boulderinggym
11-03-24 01:35:32,Sponsored,carethatfitsyou,no time,no likes,no comments,We have answers to your sexual health questions.,
11-03-24 01:35:37,/p/DBzSCRmNqCI/,not sponsored,blokcorp,2024-10-31T20:08:11.000Z,"1,829",4,Grosses démonstrations de @kaito___w et @alex_andre.nl lors des qualifications du contest d’Halloween à
11-03-24 01:35:43,/p/DAoIEKGI_x_/,not sponsored,redbullswitzerland,2024-10-02T15:37:25.000Z,"75,173",68,One month to GO! Red Bull Dual Ascent is back 🤝
11-03-24 01:35:48,/p/DB4KrCxPVE8/,not sponsored,igorochaoficial,2024-11-02T17:38:39.000Z,"136,340","1,387",Equilíbrio é tudo né gente 🙏🏼😂
11-03-24 01:35:54,/p/C_0rkA6NBFG/,not sponsored,depotmanchester,2024-09-12T16:12:21.000Z,"8,060",23,That last one hurts 😭
11-03-24 01:35:57,Sponsored,disneyanimation,no time,507,no comments,"Get tickets now for #Moana2, only in theaters November 27! 🌺🪝",
11-03-24 01:36:01,/p/C_n6Dn2PRCi/,not sponsored,jlngns,2024-09-07T17:00:00.000Z,"10,185",129,Jugs feel like bars and bars feel like parallettes—it’s all very familiar.
11-03-24 01:36:05,/p/DBbpQbCIe3l/,not sponsored,redbulluk,2024-10-22T16:01:10.000Z,"37,048",106,talk about a leap of faith 🤯
11-03-24 01:36:11,/p/DB3PoAwtw-F/,not sponsored,genofoto,2024-11-02T09:00:00.000Z,513,3,About to set up a provisional anchor. (and change the batterie of the gopro ;) )
11-03-24 01:36:16,/p/C_vaVRwN0PK/,not sponsored,jakub_jedlicka_climbing,2024-09-10T14:58:08.000Z,"17,966",38,Everyone has some problems. Let’s solve them together. ❤️
11-03-24 01:36:16,Sponsored,bestbuy,no time,no likes,no comments,Scosche - MagicMount Pro Charge with Qi2 - Black,
11-03-24 01:36:22,/p/DBJSTZPPTej/,not sponsored,mhayes,2024-10-15T12:40:48.000Z,"8,761",192,Snowtober in Vermont ⛷️🙌🏻
11-03-24 01:36:29,/p/DBgsepsIEZX/,not sponsored,redbullswitzerland,2024-10-24T14:52:29.000Z,"5,226",19,Imagine climbing a dam for 6 hours straight 🤯 
11-03-24 01:36:33,/p/DBmMWjzueL-/,not sponsored,pubitysport,2024-10-26T18:07:06.000Z,"760,699","2,826",When something like this happens you just gotta sit in silence for the rest of the day 😭🙏
11-03-24 01:36:39,/p/DBzLUDXMIGX/,not sponsored,5.min.crafts,2024-10-31T19:24:55.000Z,"14,240",102,Unique kitchen holder made out of a tree trunk🍴
11-03-24 01:36:46,Sponsored,shellstationsus,no time,"1,688,065",25,Level up to Platinum Rewards and start saving $.10/gal on every fill-up!,
11-03-24 01:36:50,/p/DB2tcBNxAzT/,not sponsored,espn,2024-11-02T04:02:07.000Z,"853,998","18,717",Christian Braun dunked on Rudy Gobert and then chaos ensued 😳
11-03-24 01:36:56,/p/DB31XoTyCL4/,not sponsored,thegoldenbalance,2024-11-01T23:23:29.000Z,"49,447",289,Cheesy Ramen 😮‍💨 One Of My Favorites
11-03-24 01:37:02,/p/DBOkahuu6II/,not sponsored,skitheeast,2024-10-17T13:54:38.000Z,"32,622",212,SNOWTOBER BABY ❄️🍁 Let this be the start to an ALL-TIME season 🤘
11-03-24 01:37:06,/p/DB3umBgMKKM/,not sponsored,singer_eva_vlasova,2024-11-02T13:34:02.000Z,"73,466",803,"Настя, надеюсь ты на забудешь этот припев ♥️ "
11-03-24 01:37:10,/p/DBG38yytybE/,not sponsored,jules_marchaland,2024-10-14T14:17:06.000Z,"9,666",33,Mallorca trip is going well ☀️🌊
11-03-24 01:37:14,Sponsored,mymdexam,no time,152,no comments,"Tired of yo-yo dieting? MD Exam offers a simple, at-home solution for lasting weight loss.",
11-03-24 01:37:14,/p/C_ids4pCTB1/,not sponsored,elninja17_,2024-09-05T14:17:10.000Z,"59,301",685,"Pepino y mango con Chamoy Ninja Official ,tajin y limón 🍋 👌.. "
11-03-24 01:37:18,/p/DBdHlzUp8mX/,not sponsored,bilochpuratips2,2024-10-23T05:31:11.000Z,"12,597",42,
11-03-24 01:37:24,/p/DAhkutoO9lg/,not sponsored,sesamyoil,2024-09-30T02:38:11.000Z,"20,735",64,$7.5 Fresh Pasta in Boston!!! 🍝🫣
11-03-24 01:37:27,/p/DBdJ51UyREy/,not sponsored,r_m_steel_fabrication,2024-10-23T05:52:08.000Z,"7,027",39,best new tricks for welding hinges on
11-03-24 01:37:35,/p/C_--XihvmDm/,not sponsored,cddl_buddies,2024-09-16T16:01:42.000Z,"18,804",96,Husky becomes nanny for tiny kittens 😍
11-03-24 01:37:39,Sponsored,lexmontessori,no time,no likes,no comments,Education for life.,
11-03-24 01:37:45,/p/C-71W9OOB9L/,not sponsored,alpinetothemax,2024-08-21T14:14:05.000Z,"7,118",426,If you encounter a sport anchor that doesn’t have mussie hooks 🪝 this is how you clean it. Attach yourself to the
11-03-24 01:37:48,/p/DB3xr4ovZPW/,not sponsored,aespa_official,2024-11-02T13:58:51.000Z,"667,764","6,849",୭̥ ｡˚ 널 깨워 like Whiplash ✩ ⋆ with #SUNWOO
11-03-24 01:37:55,/p/DBcsSnfJ5eE/,not sponsored,todayshow,2024-10-23T02:00:05.000Z,"8,384",65,"@joannagaines may have decorated her eldest son's dorm room, but the design didn't stay hers for long! The day after she"
11-03-24 01:38:00,/p/DBzHKeWurVR/,not sponsored,arthurdeblonde,2024-10-31T18:29:57.000Z,"13,618",94,POV | Classic Ride On The Park 🐀
11-03-24 01:38:03,/p/DBmDtwWPgqz/,not sponsored,newenglandcouple,2024-10-26T16:50:01.000Z,"4,408",134,"Tropical Paradise in Massachusetts? This is Wingaersheek Beach, Gloucester Mass. Free bow, $30 in the summer with a"
11-03-24 01:38:10,/p/DB3vVPasS_1/,not sponsored,barkhasingh0308,2024-11-02T13:40:21.000Z,"230,919",397,"Been there, done that sister. "
11-03-24 01:38:10,/p/CpTiJ91AyzF/liked_by/,Sponsored,wigmedical,no time,8,no comments,The Marketing Tool You Need to Know!
11-03-24 01:38:14,/p/DByjCSOJRH9/,not sponsored,mr.biggie,2024-10-31T13:28:41.000Z,"645,459","3,166",Mrs. Doubtfire and her vacuum.  VERY POWERFUL VACUUM. #happyhalloween 🎃
11-03-24 01:38:18,/p/DA4gaqCy9mj/,not sponsored,geriatric_influencer,2024-10-09T00:15:44.000Z,"109,077",993,And then she touches a button and the video disappears forever 😒
11-03-24 01:38:23,/p/DBtono9ytYv/,not sponsored,flights_fables_with_fuzzy,2024-10-29T15:27:16.000Z,"214,860",664,She’s a night owl with the quickest reply game 🦉💬✨.
11-03-24 01:38:23,/p/DBfVDhtsoB6/,not sponsored,bigred6382,2024-10-24T02:08:42.000Z,"4,682,965","10,525",Makes me lose my appetite.🤢#food #crunch #softfood #eating #crunchy #relatable #bigred #bigred6382 #reelsinstagram
11-03-24 01:38:40,/p/DBW1IFjs4jH/,not sponsored,lirika.vesa,2024-10-20T18:54:47.000Z,"4,001,548","3,844","10 days of draping, day one: "
11-03-24 01:38:47,/p/C5T5UZ7t67s/liked_by/,Sponsored,hubspot,no time,"3,124",33,Our Instagram cheat sheet.
11-03-24 01:38:52,/p/DBzBvI0uc-1/,not sponsored,detroitredwings,2024-10-31T18:06:20.000Z,"17,824",103,No fist bump left behind 🥹
11-03-24 01:38:56,/p/DBzoCsgMDeS/,not sponsored,_pilotwife_3,2024-10-31T23:18:06.000Z,"33,994",172,F-15E Strike Eagle 🤘
11-03-24 01:39:02,/p/DAloRj0SIkg/,not sponsored,jackyhasfunshow,2024-10-01T16:27:57.000Z,"12,424",870,🍎 Delicious Fall French Toast Casserole 🍁 #easyrecipes #breadpudding #frenchtoast #breakfastideas #easybreakfast
11-03-24 01:39:08,/p/DBeBNVEo53r/,not sponsored,5minutecrafts.arabic,2024-10-23T14:12:44.000Z,"2,403",15,أفكار وحيل مختلفة للأقفال!
11-03-24 01:39:15,/p/DB1bSYDNGSV/,not sponsored,volkswagen,2024-11-01T16:05:58.000Z,"3,365,492","29,723",Impressed by our Emergency Assist? Wait until you see this! 🤯 Some of you asked us if the assistant system can also
11-03-24 01:39:20,/p/DB1gsLhIltQ/,not sponsored,mob,2024-11-01T17:00:18.000Z,"91,590",269,We have 100s of 15 minutes meals over on mob.co.uk 
11-03-24 01:39:20,Sponsored,tvcol.play,no time,no likes,no comments,🚨¡Prepárate para el Black Friday de TVCOL!🚨 El mes de los MEJORES DESCUENTOS para que disfrutes la TV colombiana🇨🇴,
11-03-24 01:39:26,/p/DB2aXV4x33u/,not sponsored,artneversleeps,2024-11-02T01:15:27.000Z,"123,323",627,"Theodorus Jansen is a Dutch artist who creates “Strandbeests,” wind-powered kinetic sculptures that can walk on their"
11-03-24 01:39:31,/p/DB1QiyAvMcm/,not sponsored,thedodo,2024-11-01T15:00:48.000Z,"119,351",600,People drove by this stray dog living in a parking lot for months — until one woman stopped. Now he has the cutest
11-03-24 01:39:34,/p/DBjSXc_t3Pb/,not sponsored,parthian_climbing_rdg,2024-10-26T08:00:00.000Z,"6,667",11,"Our floorwalkers are always happy to lend a helping hand, but let’s all do our part to ensure we are enjoying the"
11-03-24 01:39:38,/p/DBIT4PlxDxW/,not sponsored,chandlermaglish,2024-10-15T03:36:08.000Z,"965,208","3,187",Bro couldn’t run fast enough! 😭 #disneyworld #liveshow #crazy #fail #disney #funny #comedy #viral
11-03-24 01:39:42,/p/DBd_dbLvZsE/,not sponsored,pov_husband,2024-10-23T13:46:09.000Z,"3,143,030","46,904",Here's the thing - I don't mind paying for a good meal.  But when I have to spend $100 (after tax & tip) for a 8oz usda
11-03-24 01:39:48,Sponsored,the.lad.collective,no time,"1,881,762",368,The Lad Collective makes the bed easy 🥰,
11-03-24 01:39:52,/p/DB2Asf5zCfk/,not sponsored,newschoolers,2024-11-01T21:31:09.000Z,"6,123",7,Real Talk With Hunter Hess 🎙️
11-03-24 01:39:56,/p/DBluBBeNq5q/,not sponsored,jakub_jedlicka_climbing,2024-10-26T13:42:00.000Z,"1,864",76,And you only went to check out the boulders to see if there was a new reset. 🥹
11-03-24 01:40:03,/p/DB1urskIgW2/,not sponsored,vinny_t_,2024-11-01T18:53:45.000Z,"10,176",33,« 138 » slideshow 👹 
11-03-24 01:40:11,/p/DBgvPsZP7EW/,not sponsored,codyandvictoria,2024-10-24T15:20:09.000Z,"4,683",40,We’ll never climb a highly commercialized mountain again…
11-03-24 01:40:15,/p/DABjELYM1-w/,not sponsored,theloverspassport,2024-09-17T16:00:00.000Z,"6,496",255,How we sleep in the back of our 4Runner on Road Trips 🚙 
11-03-24 01:40:19,Sponsored,opusclip,no time,"5,278,456",815,"""Opus Clip AI turns any long video into viral shorts & posts it directly to your social accounts."" ",
11-03-24 01:40:25,/p/DB0TBV9RiRW/,not sponsored,cachecowadventures,2024-11-01T05:48:46.000Z,"85,324",465,Watch his body language change when I tell him he’s going 😭 
11-03-24 01:40:29,/p/DB4GZNPolU1/,not sponsored,salahyekta,2024-11-02T17:09:11.000Z,"86,032","1,786",سلام به روی ماهتون یکی از دلایل اصلی که باعث افتادن ناف می‌شود:بلند کردن اجسام سنگین با معده خالی  برای بزرگسالان حالا 
11-03-24 01:40:29,/p/DBcwD8zviUD/,not sponsored,dailybaseball,2024-10-23T02:05:25.000Z,"11,748",134,Throwback to when Juan Soto was terrorizing the Houston Astros before he could drink legally.
11-03-24 01:40:33,/p/DBV_5X0Sxqm/,not sponsored,ionlylikecrimps,2024-10-20T11:09:15.000Z,"2,976",5,down climb jug in my face? the choice is obvious 😌
11-03-24 01:40:40,/p/DBnWYctg6p9/,not sponsored,halal__bro,2024-10-27T04:52:16.000Z,"880,197","1,426","Paid promotions available, Dm for details✨"
