time collected,id,sponsored,username,time,likes,comments,description
11-01-24 02:16:59,/p/DBZyQNKyI11/,not sponsored,brennannnnn,2024-10-21T22:26:13.000Z,595,4,Always an amazing time hanging out in the local canyons supporting the homies on some blocs. Here’s @kiernantong trying
11-01-24 02:17:05,/p/DBcwFtUSAYB/,not sponsored,good_chalk,2024-10-23T02:06:39.000Z,905,24,토훅 어정쩡한 친구에게 공유🔥
11-01-24 02:17:13,/p/DBt7JylMi8Q/,not sponsored,adam.ondra,2024-10-29T18:18:22.000Z,"8,321",32,Great session on the way from France on amazing board with @gioplacci.sk and @ncioffi808 👊 No jugs on this board 😅
11-01-24 02:17:13,/p/DBrcvDVPIsY/,not sponsored,alex_puccio89,2024-10-28T19:15:34.000Z,"4,113",38,"Not going to lie, I definitely miss this right now!!!"
11-01-24 02:17:16,Sponsored,disneyanimation,no time,264,no comments,"Get your tickets now for Disney's #Moana2, only in theaters November 27 ⛵️",
11-01-24 02:17:23,/p/DBJ-eMQS9RN/,not sponsored,movement.for.climbers,2024-10-15T19:08:30.000Z,"2,890",78,Want to improve your body tension? Comment “Academy” to apply for a free coaching lesson.
11-01-24 02:17:28,/p/DAjA7c-tjEo/,not sponsored,hannah_meul,2024-09-30T15:57:39.000Z,"23,619",79,"There’s no better way to start your font trip, then by dancing on top of the the ultra classic “l‘Angle Ben‘s“ ✨💎💃🏼Di"
11-01-24 02:17:32,/p/DBXHhXKhJYf/,not sponsored,hy_climbs,2024-10-20T21:41:25.000Z,"3,421",41,9.12.2024 - 9th V7! Day flashed my project but took 7 sessions and countless tries to finally send this 😩 
11-01-24 02:17:38,/p/DBRzSCUyoMB/,not sponsored,coachmattchapman,2024-10-18T20:08:59.000Z,"2,497",9,How good are your heel hooks?
11-01-24 02:17:45,/p/DBWfEA9PShK/,not sponsored,corpo_climber,2024-10-20T15:42:33.000Z,"3,200",45,Is this the future of climbing anchors? Check out @outliers_with_kipp with interviews with cinematographers who actually
11-01-24 02:17:49,Sponsored,manychat,no time,"73,750",16,😓 Are you facing difficulties driving sales on Instagram? We’ve been there. But guess what? Manychat is the ultimate,
11-01-24 02:17:54,/p/DBRdlxYuggo/,not sponsored,connectiveclimbing,2024-10-18T16:52:37.000Z,"3,001",9,What are they training for? Why are they doing it??
11-01-24 02:17:59,/p/DBW5vzXukKD/,not sponsored,petewhittaker01,2024-10-20T19:33:59.000Z,"10,639",28,"For a climbing trip, big wall or just a day out i like to aim for the ratio of over 50% climbing time to walking time."
11-01-24 02:18:04,/p/DBcI365S3-b/,not sponsored,benmarkhartguiding,2024-10-22T20:22:41.000Z,"2,109",49,The true power of the equivocation hitch is in places that require technical descents that don’t have a rap station. It
11-01-24 02:18:08,/p/DBewFk2y8Mh/,not sponsored,hownot_2,2024-10-23T20:45:34.000Z,"2,034",23,"Some like the Ohm, some like the Zaed.  At a 92kg and 52kg difference having a belay resistor is important.  They like"
11-01-24 02:18:08,/p/DBjX85VMJfo/,not sponsored,adam.ondra,2024-10-25T15:48:48.000Z,"12,908",36,"Having climbing shoes bearing my name 🤯 is something I never imagined before, and actually even now I find it quite"
11-01-24 02:18:11,/p/DBPDqnQs5J-/liked_by/,Sponsored,bestbuy,no time,38,2,Clean wet and dry debris in one go.
11-01-24 02:18:15,/p/DBWEstZt0jN/,not sponsored,matrosss,2024-10-20T12:00:08.000Z,"1,021",15,Welcome to La Foixarda! Free climbing spot in Barcelona!
11-01-24 02:18:21,/p/DA-z0SKtOlL/,not sponsored,sloppysendstees,2024-10-11T11:01:30.000Z,"13,194",24,The intrusive thoughts kicking in
11-01-24 02:18:26,/p/DAyZ2DuSXCU/,not sponsored,yudai__ikeda,2024-10-06T15:27:21.000Z,"27,175",144,Roulette setting🃏
11-01-24 02:18:29,/p/DBi32sEt3y3/,not sponsored,jules_marchaland,2024-10-25T11:14:50.000Z,"2,546",12,I miss Ratstaman 🐀
11-01-24 02:18:36,/p/DBY4mqMsPDH/,not sponsored,redbulladventure,2024-10-21T14:03:24.000Z,"15,144",35,let’s hope they packed their trunks 🩳🇬🇷W
11-01-24 02:18:47,/p/DBY1PL1NKGw/,not sponsored,fenol_benzolovich,2024-10-21T13:33:35.000Z,"2,057",9,Solo Mountaineering: Part 12 - Ascending
11-01-24 02:18:47,Sponsored,no username,no time,237,no comments,"Please see Important Safety Information and full Prescribing Information, including Medication Guide: TYMLOSPI.com ",
11-01-24 02:18:50,/p/DAhCJSpN_5f/,not sponsored,teein6482,2024-09-29T22:45:14.000Z,"6,622",35,.
11-01-24 02:18:54,/p/DBdyr6EOhKs/,not sponsored,the_man_within_the_map,2024-10-23T11:47:39.000Z,"2,379",165,Episode #5 of guess that resort. This one might be tough. Located in Southern New England. Let’s test your ski
11-01-24 02:19:01,/p/DBfYrsHPOGb/,not sponsored,theboldandcold,2024-10-24T02:38:14.000Z,"1,399",7,"In February 2005, Raphael Slawinski, Eamonn Walsh and Scott Semple made the first winter ascent of Mount Alberta in the"
11-01-24 02:19:07,/p/DBd758BNHwX/,not sponsored,rungne_official,2024-10-23T13:07:31.000Z,855,2,Gloomy days in Norway is reminding us of the glorious sun in Mallorca
11-01-24 02:19:14,/p/DBGhPqgywX2/,not sponsored,armstdong,2024-10-14T10:52:02.000Z,698,3,"Epidermitendinosis , V7"
11-01-24 02:19:19,/p/C95Z6u1AIfT/liked_by/,Sponsored,nikewellcollective,no time,303,17,Smooth & Improved
11-01-24 02:19:26,/p/DBby4jStnhA/,not sponsored,greg_lakesbloc,2024-10-22T17:10:13.000Z,2,no comments,"The Yucatán Clan, a new one on the Splash boulder. Sitter coming in from down to the right pressing across left (pic)"
11-01-24 02:19:32,/p/DBcwBORyeeU/,not sponsored,zygote_brown,2024-10-23T02:15:48.000Z,"3,756",19,Have you got your Halloween costume sorted? #astronautcostume
11-01-24 02:19:36,/p/DBcyIaiNwju/,not sponsored,mandoka__,2024-10-23T02:28:40.000Z,"21,246",113,"Mi caminata de hoy me inspiró a compartirles este video otoñal que subí el año pasado. El clásico ""apple cider"" es una"
11-01-24 02:19:36,/p/C_0p_JlyRK2/,not sponsored,har00nzcoffee,2024-09-12T15:51:00.000Z,"65,621",831,Italian coffee cream 🤤.
11-01-24 02:19:42,/p/DBdTJdTvPiR/,not sponsored,miracle.limt,2024-10-23T07:12:09.000Z,"4,519",14,몇 번이 제일 쉬워보이나요?⛓️What’s the easiest way?⛓️
11-01-24 02:19:46,Sponsored,potterybarnkids,no time,"1,772",no comments,"It’s the most wonderful time of the year, make your baby’s first holiday magical✨",
11-01-24 02:19:53,/p/DBoVIXqvKeY/,not sponsored,nicky.cass,2024-10-27T14:00:00.000Z,"10,654",92,Who do you think threw the equipment
11-01-24 02:19:57,/p/DBc6zcrITi7/,not sponsored,cipeciop_pub,2024-10-23T03:40:06.000Z,"7,328",368,
11-01-24 02:20:03,/p/DAs5JqyOWPR/,not sponsored,artworld.us,2024-10-04T12:00:00.000Z,"161,624",820,The artist who uses fallen leaves for DIY art reimagines nature’s seasonal gifts in a creative and whimsical way. They
11-01-24 02:20:09,/p/DBWaZl3S_Op/,not sponsored,simond,2024-10-20T15:00:00.000Z,"1,915",7,How to coil your rope efficiently? 
11-01-24 02:20:12,/p/DBcyxRGPJW3/,not sponsored,nhuandaocalligraphy,2024-10-23T02:28:41.000Z,"52,173",485,Want to Learn Brush Lettering in Just 21 days?
11-01-24 02:20:12,/p/DBc7bwHJOTs/,not sponsored,losangeles_eats,2024-10-23T03:48:56.000Z,"4,640",52,@honeydress_friedchicken 3.2 LB KOREAN FRIED CHICKEN 🍗🐔🔥 you usually can’t get around here! 🙌🏼 Double fried to be extra
11-01-24 02:20:19,Sponsored,no username,no time,no likes,no comments,"Whether for a major restoration, modest addition, or ambitious new construction, our team brings expert level knowledge",
11-01-24 02:20:25,/p/DBc4moppUWt/,not sponsored,cocinandoconjennaaay,2024-10-23T03:22:23.000Z,"2,802",32,Pineapple Teriyaki Burgers 😋
11-01-24 02:20:32,/p/DAOrMl2IX7X/,not sponsored,spirographshr,2024-09-22T18:22:21.000Z,"132,672","1,103","""Radiant Heart: Spirograph with Vibrant Colors"""
11-01-24 02:20:35,/p/DABcuFVtMGo/,not sponsored,jakub_jedlicka_climbing,2024-09-17T15:06:20.000Z,"2,492",14,"34th exercise. Wow, time’s flying! This one’s been a game-changer lately for building up strength for lock-offs in"
11-01-24 02:20:41,/p/DBeHop3v1FU/,not sponsored,ilikebigbuttress,2024-10-23T14:50:01.000Z,"1,454",63,Alrighty here’s the quick spray about the logistics of the day for the 6 people who care before it gets lost in our next
11-01-24 02:20:45,/p/DBgwTCtIz8u/,not sponsored,5.min.crafts,2024-10-24T15:25:23.000Z,"34,165",338,Blooming onion and eggs! 🍳 🧅 Simple and tasty outdoor cooking idea 🌄 
11-01-24 02:20:50,Sponsored,once,no time,"35,880",54,This app is the quickest to match up with people who enjoy the same stuff as you.,
11-01-24 02:20:54,/p/DBdPiB6uUIx/,not sponsored,ploetzlich_camper,2024-10-23T06:41:14.000Z,"21,462",257,"Ich weiß,.. eigentlich bin ich schon ein bisschen spät dran 😅"
11-01-24 02:21:00,/p/DBunRdgJJpd/,not sponsored,adventuringwithnala,2024-10-30T00:36:30.000Z,"102,288",632,More Nala snow zooms and snowy stomps and it’s not even winter yet 🙌 Another successful and basically perfect snow camp 
11-01-24 02:21:05,/p/C-kxo2KCKKd/,not sponsored,quinns_arte,2024-08-12T15:19:17.000Z,"392,907","3,878",Scrapbook Page idea 21/30 ♥️ Follow for more
11-01-24 02:21:05,/p/DBjcrsxNyB1/,not sponsored,911onabc,2024-10-25T16:30:34.000Z,"29,128",90,Get into the Halloween spirit with a new #911onABC! Stream on Hulu now.
11-01-24 02:21:09,/p/DBwTFz0NehA/,not sponsored,rungne_official,2024-10-30T16:18:01.000Z,"1,814",6,Shoutout to the homies for saving all our falls! @afterhoursclimbing
11-01-24 02:21:12,/p/DBrENLnMU0l/,not sponsored,adam.ondra,2024-10-28T15:34:30.000Z,"7,222",31,How to train muscle coordination? 🤔 This new Tips & Tricks episode is focused on functional training ⏩ the link is in
11-01-24 02:21:17,/p/DBtz5s4Mh7q/liked_by/,Sponsored,hello_tend,no time,no likes,no comments,Invisalign + Tend = Smile math
11-01-24 02:21:24,/p/C_BOr8roWRs/,not sponsored,onceuponaclimb,2024-08-23T16:30:00.000Z,"19,823",35,Remembering @adam.ondra apologising for falling! 😆
11-01-24 02:21:30,/p/C_tCowIO44y/,not sponsored,connectiveclimbing,2024-09-09T16:53:21.000Z,"6,807",61,"Footwork is key when you’re a short climber. Though your height might feel like a limitation at times, it also allows"
11-01-24 02:21:33,/p/DBw4v9auOf-/,not sponsored,redbulladventure,2024-10-30T21:45:31.000Z,"13,641",37,The competition is heating up here on the Verzasca Dam 🔥🧗‍♀️
11-01-24 02:21:38,/p/DAbVr6oOCk_/,not sponsored,connectiveclimbing,2024-09-27T16:25:00.000Z,"14,923",32,One of my favorite boulders from the recent comp. And it’s clearly Noah’s favorite too! 
11-01-24 02:21:44,/p/DBq9S6Ru-Do/,not sponsored,alpinetothemax,2024-10-28T14:30:16.000Z,"1,228",66,There have been enough comments on recent posts about placing pieces of the anchor too close to one another. Essentially
11-01-24 02:21:51,Sponsored,no username,no time,no likes,no comments,"New Apple iPhone 15 Plus 5G: Deals, Prices, Colors & Specs | T-Mobile for Business",
