time collected,id,sponsored,username,time,likes,comments,description
10-31-24 10:23:13,/p/C__NOgkvwcz/,not sponsored,rubiamalaa_,2024-09-16T18:11:42.000Z,"34,468",56,"Based on chef Eddie Huang’s best-selling memoir of the same name, “Fresh Off the Boat” takes a humorous look at the"
10-31-24 10:23:19,/p/C_-utSeulWg/,not sponsored,insta.single,2024-09-16T13:45:00.000Z,"89,235","1,262",I’ve been told this movie is a must watch and insanely underrated. This movie is called Movie 43
10-31-24 10:23:28,/p/DBuRxjQset7/,not sponsored,ericwintershq,2024-10-29T21:28:57.000Z,"7,313",no comments,.. 
10-31-24 10:23:28,/p/C7i-Xj5NvYu/liked_by/,Sponsored,socialcat,no time,"2,028",263,Are you a small brand looking to grow sales? 💵
10-31-24 10:23:36,/p/DBBr8jlvBpw/,not sponsored,couture.to.the.max,2024-10-12T13:50:37.000Z,"3,134,932","14,004","❤️ When people tell you who they are, listen.❤️ "
10-31-24 10:23:42,/p/DBuMDq1uWQd/,not sponsored,annakloots,2024-10-29T20:48:50.000Z,"42,176","1,368","I didn’t move to France to find love, I moved to France to find myself. "
10-31-24 10:23:51,/p/DAq-U0FPHGw/,not sponsored,insta.single,2024-10-03T18:08:59.000Z,"180,856",947,But why’d she say “my favorite child” 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 Show is called American Housewife
10-31-24 10:23:59,/p/DAJe6y-u3fc/,not sponsored,entertainment.community_,2024-09-20T17:58:48.000Z,"152,892",10,Follow (us) @entertainment.community_
10-31-24 10:24:09,/p/DBuNqRGChWR/,not sponsored,doesartwork,2024-10-29T20:50:31.000Z,"102,561",761,"‘Flacking’ by Ememem, using mosaic tiles to repair a hole in the pavement 🕳️.By filling potholes with colorful mosaic"
10-31-24 10:24:19,Sponsored,gilmanlawpc,no time,"31,238",6,Grab a pen and listen up! Attorney Emily is here to share some things she would never do. 🔊⁠,
10-31-24 10:24:28,/p/DAgFMZXCzIa/,not sponsored,motivationflavors,2024-09-29T12:35:00.000Z,"120,845",777,Thought 
10-31-24 10:24:37,/p/C-v13sFppc5/,not sponsored,hoodclipsofficials,2024-08-16T22:27:36.000Z,"153,455",568,😂😂
10-31-24 10:24:47,/p/C_0smONAnA_/comments/,Sponsored,uopx,no time,"1,132,722","1,289",• Work BFFs FTW. 👇
10-31-24 10:24:52,/p/DATrebKzjQT/,not sponsored,entertainment.community_,2024-09-24T17:00:00.000Z,"15,962",34,Follow (us) @entertainment.community_
10-31-24 10:25:01,/p/C-cnVI4RbY1/,not sponsored,itsshamelessquotes,2024-08-09T11:14:58.000Z,"45,930",82,The return of Jimmy Steve..
10-31-24 10:25:08,/p/C_ixiIABSye/,not sponsored,black_thoughtss_,2024-09-05T17:11:00.000Z,"114,945",153,Baby saved both of them 🤯
10-31-24 10:25:08,/p/C-iZuiWxyd4/,not sponsored,hoereacts,2024-08-11T17:10:00.000Z,"95,114",447,Follow (me) @hoereacts for more content like this ✨
10-31-24 10:25:17,Sponsored,encorebostonharbor,no time,"17,520",61,"Welcome to Encore Boston Harbor, shall we take a tour? 💫",
10-31-24 10:25:24,/p/C_yPFEzOmKA/,not sponsored,rubiamalaofficial,2024-09-11T17:17:28.000Z,"67,637",64,( Modern Family ) #tvshow #likeandshare #instalike #movers #enjoy #comedy #viralfyp #foryou #viralalana
10-31-24 10:25:30,/p/DA8AuyGRXlP/,not sponsored,norauwa_omo,2024-10-10T08:56:55.000Z,"12,377",51,Station 19 #station19 #fyp #trendingreels #viralreels #reels #followｍe #instagram #followers #highlights #everyone
10-31-24 10:25:38,/p/C_yBvZsy0Z0/,not sponsored,cleaningthecure,2024-09-11T15:21:20.000Z,"20,897",231,"Half a year after divorce, I rented this restaurant for $690 , cleaned it up, and started over#cleaning #life #clean"
10-31-24 10:25:47,/p/DBr4lvPySvc/,not sponsored,netflixnmovies,2024-10-28T23:08:41.000Z,"141,631",210,You’re killing him 🧍🏻😀TT
10-31-24 10:25:52,/p/DBMiyVtAKUp/comments/,Sponsored,primerolatino,no time,"221,914",25,"20 years later, still iconic."
10-31-24 10:26:03,/p/DBuM2JMPWrR/,not sponsored,fallontonight,2024-10-29T20:48:09.000Z,"32,226",165,@laurenlapkus attempts to guess iconic sitcom theme songs in one second or less! #FallonTonight
10-31-24 10:26:03,/p/DBuL8ioSTWE/,not sponsored,eatwell.withlex,2024-10-29T20:36:26.000Z,"1,663",942,Meal Prep for Toddler 🫐🍓🍌-
10-31-24 10:26:12,/p/DAcahoxu97n/,not sponsored,mazzy_da_king,2024-09-28T02:25:41.000Z,"700,423","7,337",This is NASTY BEHAVIOR dawg…what would you have done ?
10-31-24 10:26:21,/p/C_UkU6POVpg/,not sponsored,2000spophits,2024-08-31T04:46:47.000Z,"167,238","2,940",Remember this!?😭😂.
10-31-24 10:26:29,/p/DBEso9zuiHK/,not sponsored,pun_bible,2024-10-13T17:53:07.000Z,"84,568",465,"People often say “icy” is the easiest word to spell. Looking at it now, I see why."
10-31-24 10:26:36,Sponsored,no username,no time,"152,579",77,"As a parent, you only have so much control over your child's future, and that's scary. One thing you can control: How",
10-31-24 10:26:45,/p/DAEDLeoC6Up/,not sponsored,modernfamilyshowaddict,2024-09-18T15:20:48.000Z,"155,222",409,Best couple 🫶🏻F
10-31-24 10:26:52,/p/DBKkI-9SO9W/,not sponsored,misswhyrent,2024-10-16T00:35:08.000Z,"289,764","2,418",It’s a feeling 🥹❤️‍🩹 #beautiful.
10-31-24 10:27:01,/p/DBixQ0lOUG2/,not sponsored,himymfeeds,2024-10-25T10:11:45.000Z,"15,124",87,Oh Robin! 🥺
10-31-24 10:27:09,/p/C7ECzcONjsy/liked_by/,Sponsored,hcpslynd,no time,"1,412",no comments,Slynd office sample form
10-31-24 10:27:16,/p/DBtedn3xQqv/,not sponsored,pedsdoctalk,2024-10-29T14:00:03.000Z,"50,340",562,Let’s rethink what it means to raise boys. 💙 
10-31-24 10:27:23,/p/C_C1CRovWDU/,not sponsored,black_thoughtss_,2024-08-24T07:25:50.000Z,"191,742",371,Share this to someone 😂❤️
10-31-24 10:27:30,/p/DBwD2CZorRg/,not sponsored,pickuplines,2024-10-30T14:03:14.000Z,"35,028",55,The u2 would of triggered me 
10-31-24 10:27:30,/p/DBcHPBeppW9/,not sponsored,a_little_extra_jayne,2024-10-22T20:08:28.000Z,"747,683","14,890","This sweet little front door scene 🥰 My cute Jayne so grown up and Beautiful, looking back at me so nervous and excited "
10-31-24 10:27:40,/p/DBgHo2_tcX8/,not sponsored,imjustbait,2024-10-24T09:30:48.000Z,"57,092",315,Ahh the classic “just fell off the couch” line 🤣🤣🤣📹
10-31-24 10:27:48,Sponsored,cashapp,no time,"39,569",2,"The clock is ticking! Join the Cash App X Strava ""Health is Wealth"" challenge—45 miles in 45 days for a chance to win",
10-31-24 10:27:56,/p/C-LR2mpv5y-/,not sponsored,gagaessentials,2024-08-02T17:40:37.000Z,"340,484",924,The way she comforts the dancer as soon as the performance ends! 🥺❤️‍🩹
10-31-24 10:28:03,/p/C-QnEnruXGu/,not sponsored,bestarisvideo,2024-08-04T19:22:15.000Z,"297,104",173,i love her 😭
10-31-24 10:28:12,/p/C_lsc65vn2U/,not sponsored,tismejackieg,2024-09-06T20:32:45.000Z,"198,661","1,295",football szn is back baby
10-31-24 10:28:21,/p/DAooRSNBW0Q/,not sponsored,xeviuniverse,2024-10-02T20:19:27.000Z,"38,257",424,The chance that he is capable of this is enough to deny bail
10-31-24 10:28:30,/p/DAUER5VK26U/,not sponsored,_unbreakablelove_,2024-09-24T20:39:22.000Z,"417,873",964,Comment if you agree!
10-31-24 10:28:38,Sponsored,no username,no time,no likes,no comments,"2024 Jeep Grand Cherokee L Limited 4X4 | $523/mo for 39 mos, $5,230 Down",
10-31-24 10:28:43,/p/DAiQLbeSZOg/,not sponsored,mabsyvision,2024-09-30T08:50:44.000Z,"196,630","2,525",mgk (Machine Gun Kelly) on expressing genuine emotion.
10-31-24 10:28:49,/p/DBuxomGv53-/,not sponsored,dadadvicefrombo,2024-10-30T02:06:10.000Z,"143,985","1,650","Let’s build your night driving confidence. How to drive at night. Love, Dad"
10-31-24 10:28:54,/p/DAvwgH8xbXe/,not sponsored,jillian.marie3,2024-10-05T14:43:50.000Z,"31,519",218,✨If anyone figures out how to sprout wings… I’m all ears 😂😂😅🫠🤣😅 #momlife #momlifebelike #motherhood #memes #relatabke
10-31-24 10:28:54,Sponsored,montchevre,no time,253,no comments,The tale of our Cranberry Port Topped Goat Cheese.,
10-31-24 10:29:01,/p/DBcHfnuqKW9/,not sponsored,_sharonshante,2024-10-22T20:10:27.000Z,"35,658",62,"Sometimes, we think we belong in smaller roles, but it often takes someone else to push us toward where we truly belong."
10-31-24 10:29:08,/p/DBd3JWcvToY/,not sponsored,moviequotes,2024-10-23T12:25:00.000Z,"166,335",72,Love her 😂
10-31-24 10:29:15,/p/C-5nuNCvbDB/,not sponsored,interactivetime,2024-08-20T17:37:54.000Z,"6,446",no comments,Raven-Symoné as young Queen in Alex Haley’s Queen (1993)
10-31-24 10:29:23,/p/DAMaeOqOXs6/,not sponsored,insidehistory,2024-09-21T21:20:01.000Z,"433,760","2,993",Is this the biggest plot twist ever?
10-31-24 10:29:32,/p/DAV4JpeS9x2/,not sponsored,inspirehervoices,2024-09-25T13:30:03.000Z,"272,245",235,Her daughter's food was taken away from her at school...
10-31-24 10:29:38,Sponsored,wearcommando,no time,no likes,no comments,Very Fine Fishnet Tights,
10-31-24 10:29:47,/p/C-ifB-Jvhec/,not sponsored,rubiamalaofficial,2024-08-11T17:58:40.000Z,"40,843",33,"Shy San Francisco teenager Mia Thermopolis (Anne Hathaway) is thrown for a loop when, from out of the blue, she learns"
10-31-24 10:29:54,/p/C_fPi5jMpQv/,not sponsored,film_savvy_feedback,2024-09-04T08:20:02.000Z,"95,695",220,Always help people without asking questions
10-31-24 10:29:59,/p/DByvuU2SICM/,not sponsored,kbeautygirlie,2024-10-28T15:05:00.000Z,"64,829",25,#hairideas #hairstyles #friends #jenniferaniston #rachelgreen #rachelgreenedit #rachelgreenoutfits #hairtutorial
10-31-24 10:29:59,/p/DAgCytGvbwx/,not sponsored,drama_addicted_55,2024-09-29T12:17:18.000Z,"131,935",75,She thought she could make them angry but she was taught a lesson by her sister and brother-in-law 🔥🔥#
10-31-24 10:30:06,/p/DA84DIoOLXU/,not sponsored,insta.single,2024-10-10T17:03:08.000Z,"32,977",316,Tbf they’re kids (not saying it’s ok). It’s quite diff when you’re older 😭😭😭😭😭😭 This movie is called 47 Meters Down:
10-31-24 10:30:14,Sponsored,no username,no time,no likes,no comments,"New 2024 Jeep Grand Cherokee Limited | $45,141 | 1C4RJHBG3RC262426",
10-31-24 10:30:24,/p/DBCDsfKSC_y/,not sponsored,daveli.entertainer,2024-10-12T17:18:18.000Z,"21,270",5,Follow me for more quality content 
10-31-24 10:30:30,/p/DAapi05tes0/,not sponsored,memezar,2024-09-27T09:59:01.000Z,"434,124","1,295",“That’s what she said 🤷” 🤣 Bro is a professional gossiper
